"('job_Name',)","('job_Wage',)","('job_AverWage',)","('company_Name',)","('company_Nature',)","('company_Scale',)","('company_Address',)","('company_Distance',)","('company_Duration',)","('company_Traffic',)","('job_PeopleNum',)","('job_Issue',)","('job_Article',)","('job_Link',)"
产品/品牌主管,8-10万/年,7500,成都益盐堂调味品有限公司,上市公司,5000-10000人,成都市青羊区青羊大道97号优诺国际1204室,10103,2925,公共交通,1人 | 学历不限 | 工作经验不限,2017-02-23,"
						1.制定新产品（调味品）的年度推广策略、市场宣传计划、产品定位、销售策略等；
2.负责市场数据分析、销售及代理商培训、产品研发及改进工作等；
3.熟练掌握所负责产品的特点及应用知识，了解竞争产品的市场情况，并分析公司及竞争产品的SWOT；
4.负责各地推广活动的计划及协调、广告方案的制定参与、定期与大区经理和区域经理沟通，安排下阶段产品推广计划；
5.完成上级领导分配的其他任务、与直属上司紧密合作以达至公司的目标；
6.各协作部门的内部沟通工作，确保计划实施。
任职资格：
1.年龄28-45岁，工作积极认真；
2.大学本科，市场营销专业优先；
3.3年以上快速",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=81385358
品牌推广（活动）主管,6-8千/月,7000,四川水井坊股份有限公司,上市公司,1000-5000人,四川成都市金牛区全兴路9号,14643,3188,公共交通,1人 | 本科 | 2年工作经验 | 英语 熟练,2017-02-23,"
						岗位设置目的：
1. 支持品牌落地活动，确保品牌执行及时性、一致性和品质感
2. 扩大品牌宣传渠道
3. 支持销售团队完善、优化品鉴活动及订货会模板

岗位工作职责：
1.明确活动目的和目标，提出完整的解决方案，并且持续改进
2.确保和外界客户、活动公司和其他第三方机构的无缝对接与协调，保证活动的顺利落地和执行
3.执行过程中保证品牌形象、调性符合品牌要求，对品牌需求有非常深入的理解
4.根据产品定位和品牌需求，能独立的不断提出创新活动形式和内容，增加营销计划吸引程度
5.管理和领导品牌大使团队，确保品鉴会成功举行，让消费者重新认识品牌并认可品牌的高端性
6",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=77229130
venchi品牌店长,1-2万/月,15000,成都美美力诚百货有限公司,民营公司,500-1000人,人民南路二段18号川信大厦31F,4176,1481,公共交通,1人 | 大专 | 工作经验不限 | 英语 良好,2017-02-23,"
						1、协助拟定品牌发展策略和营运销售工作；
2、负责品牌策划及推广，提升品牌竞争力，从市场品牌角度提出合理化建议；
3、搭建销售团队，对品牌员工进行培训与考核。

岗位要求：
1、男：身高175cm以上，女：身高162cm以上，年龄25-35周岁，亲和力强，形象气质佳；
1、大专以上学历，三年以上的品牌运营经验，有高端食品品牌运营经验优先考虑；
2、具有优秀的沟通能力、组织协调能力，以及带团队的经验；
3、英语口语流利。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=82344421
品牌推广（主管/经理）,6-8千/月,7000,四川中原物业顾问有限公司,外资（非欧美）,1000-5000人,成都武侯区火车南站西路27号英联国际商务中心15层,8698,3057,公共交通,1人 | 大专 | 工作经验不限,2017-02-23,"
						岗位职责：
品牌推广方向：
1、配合公司的发展制定可执行的推广宣传方案，根据公司品牌战略，负责品牌推广工作的落地和督促执行。
2、对市场竞争、走势的总体关注，把握、分析具体情况，制定媒体广告投放计划，与媒体密切联系，把握媒体动向，并与之建立长期友好的关系
3、负责各门店的品牌包装及宣传，指导门店设计工作。
自媒体：
1、负责公司官方微信/微博常规运营管理工作，审核所有微信/微博对外发布的信息，
2、负责微博、微信大型活动方案的策划、创意、运营 ，提升微信/微博运营水平；
企业文化：
1、负责组织公司企业文化内涵的提炼、总结和完善，制订企业文化建设规划。
2、",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85563442
品牌经理助理兼调研主管,6-8千/月,7000,四川沱牌舍得营销有限公司,民营公司,1000-5000人,成都市高新区环球中心E1单元11楼9号（地铁1号线锦城广场A出口对面）,13912,2950,公共交通,2人 | 学历不限 | 3-4年工作经验,2017-02-23,"
						岗位职责
1、负责核心产品调研工作（包括竞争品牌调研、渠道调研、经销商调研、品牌满意度调研等）；
2、负责对各销售区分区域调研信息的收集、整理及汇总分析，并向品牌经理汇报。
3、负责协助经理对重大促销活动、统一物料的策划；
4、负责协助经理对重大促销活动的执行情况进行跟踪检查。
5、负责协助相关部门对与本品牌有关的大型公关活动执行情况的跟进。

任职要求：
1、专科以上学历，营销管理、广告、市场、新闻等相关专业优先；
2、3年以上快消、酒类、零食行业市场管理工作经验（品牌和产品管理经验）；
3、具备较强的规划、分析能力、沟通协调能力，善于突破，不断创新；
4、执行力强，且市场应",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=79864449
品牌经理,1-1.5万/月,12500,门里集团,民营公司,500-1000人,锦江区人民南路二段1号仁恒置地广场35层,4234,1528,公共交通,1人 | 本科 | 5-7年工作经验,2017-02-23,"
						1、根据集团品牌事业部要求，负责集团以及集团旗下各大事业部相关品牌执行落地，如品牌活动、推广等；
2、根据地产事业部营销的年度计划和阶段需求，负责执行城市公司重大项目的品牌战略、计划、执行落地；
3、在品牌事业部指导下，负责集团的品牌日常维护、推广，如新媒体推广、集团内刊。
4、建立和管理媒体资料库。
任职要求：
1、本科以上学历，市场营销、中文、新闻等相关专业；欢迎海外院校毕业和工作经验的朋友。
2、3年以上相关工作经历，媒体资源丰富，具有危机公关的经验和能力；
3、掌握房地产基础知识、市场营销、法律等相关知识，熟悉市场情况，热爱品牌和文化工作；
4、较强的中",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85894693
品牌经理/负责人,12-20万/年,13333.33,百丽鞋业集团—总部职能（成都）,外资（非欧美）,5000-10000人,成都市浆洗街1号百丽大厦4-5楼,5403,2409,公共交通,2人 | 学历不限 | 3-4年工作经验,2017-02-23,"
						一、岗位职责：
1、依据公司市场发展规划及销售目标，制定所辖品牌营销策略，负责品牌建设及宣传推广，打造品牌文化；
2、规划年度货品运作的重要指标，根据全年货品规划制定货品订、补、销、变价策略，确保货品良性运作；
3、带领营运区长对终端店铺进行有效管理，创造良好的业绩及商排表现；
4、根据品牌定位及销售计划，制定有效的品牌推广计划及企划方案，推动业绩增长，维护品牌形象，带领团队实现销售目标；
5、进行费用及损益管理，根据预算达成制定店铺目标及激励方案；
6、带领及培养团队。

二、任职要求：
1、27-33岁，大专以上学历，3年以上鞋服行业相关岗位经验，熟悉终端运作模式；
2、思",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=75679039
品牌专业经理,6-8千/月,7000,四川鼎晟资产管理有限责任公司,民营公司,10000人以上,成都市武侯区航空路7号华尔兹广场A座4楼,8355,2204,公共交通,若干人 | 本科 | 工作经验不限,2017-02-22,"
						岗位职责：
1、负责公司刊物、微信公众号、APP等自媒体平台的管理，抓好全国各分/子公司、各项目自媒体的运营，文案的执行、修正，品牌的形象输出；
2、协助企划经理制定公司总体形象宣传计划，负责公司文化的宣贯，对实施过程进行管理，树立积极正向的企业形象；
3、负责新媒体大型线上活动以及定向专题活动方案的策划、创意、执行、运营以及效果评估和总结报告；
4、收集、研究网络热点话题，调研目标用户群体喜好，对微信内容实时调整和更新，在此基础上定位客户需求及喜好，增长粉丝量；
5、督促各分/子公司、各项目宣传方案和公司大事记文案的整理编写工作，并利用各种渠道对公司各部门及子公司进",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=77835278
品牌建设高级主管,6-8千/月,7000,宁骏物业管理有限公司成都分公司,民营公司,500-1000人,成都市高新区广和二街88号,10356,3005,公共交通,1人 | 大专 | 3-4年工作经验,2017-02-22,"
						1.负责品牌建设统筹工作。
2.负责项目社区文化活动，方案组织、策划。
3.协助其他工作。

要求擅长文案及图片编辑。熟悉物业行业特点、有媒体相关资源、有物业社区活动，大型活动策划组织经验优先。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=83432634
品牌专员,4-8千/月,6000,高新区博恩家具经营部,民营公司,1000-5000人,成都各个家居商场均有,5121,2007,公共交通,5人 | 本科 | 工作经验不限 | 英语 良好,2017-02-22,"
						品牌五星级店面陈设                     

新人专业培训                                

设计销售及服务专业指导                

线上店面营销管理                   

任职资格：26-35岁，本科以上学历，英语6级以上
工作时间：一年以上工作经验

常住地：东莞，适应长期出差						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85927657
品牌及会员管理主任,6-8千/月,7000,九龙仓中国置业有限公司 WHARF CHINA ESTATES LIMITED,外资（非欧美）,500-1000人,成都市红星路三段1号成都国际金融中心1号写字楼9楼,1521,1048,公共交通,1人 | 本科 | 3-4年工作经验 | 英语 良好,2017-02-22,"
						1. 负责VIP会员活动的组织策划及现场执行；
2. 对VIP会员活动进行效果分析，完成会员活动的结果反馈；
3. 负责租户品牌推广与维护工作；
4. 协助拓展VIP会员权益拓展及运营管理；
5. 协助拓展异业合作。

任职要求:
1. 大学本科以上学历；
2. 3年以上品牌及市场工作经验或4A广告公司客户经理经验；
3. 具有一定艺术和文学修养，思维活跃、善于创新，市场敏感度高；
4. 在当地拥有广泛的供应商和合作伙伴资源；
5. 思路清晰，具有良好的沟通协调能力及团队合作精神。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=82603618
品牌经理,1-1.5万/月,12500,成都融创泽辉房地产开发有限公司,上市公司,1000-5000人,高新区奥克斯广场A座,10942,2603,公共交通,1人 | 本科 | 5-7年工作经验,2017-02-22,"
 岗位职责：   1、主要负责公司品牌形象的策划、品牌定位及品牌发展战略的制定与实施。   2、企业文化建设、员工关系维护及各部门品牌工作的协调   3、搭建企业网络营销平台及软件优化，如公司网络维护、OA办公系统的维护、微博、网络、手机信息平台等   4、企业品牌形象维护、媒体公共关系及项目部品牌维护、巡视及监督。   任职要求：   1、统招本科及以上学历；   2、3年以上品牌管理经验，营销、广告、新闻类专业尤佳。   3、良好的沟通协调能力。  ",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=83166768
